id,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,day,month,year
JMAN_2449227,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_9016383,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9019294,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2466490,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_14674125,1,1.0,2.0,1,0,0,0,0,1,27,1,2023
JMAN_9003725,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9005538,16,1.0,3.0,1,0,1,0,0,1,20,1,2023
JMAN_2464578,12,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_11633303,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9585745,13,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2481205,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10473228,9,1.0434782608695652,2.0,1,1,1,0,0,1,17,2,2023
JMAN_10909526,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2396226,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_2262012,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9611076,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_12567490,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_2446468,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_2375196,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_127332,16,1.434782608695652,3.0,1,0,1,0,0,1,24,2,2023
JMAN_9173832,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9005295,14,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_2480410,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_18410404,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18409554,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2441230,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_18409554,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2351429,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_2255243,0,1.0,0.0,1,0,1,1,0,0,31,3,2023
JMAN_18127937,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2235384,20,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9021826,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_2479749,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_12672269,17,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_10575478,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2476991,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_2454576,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2454576,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9182542,15,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2459144,0,1.0,1.0,1,1,1,0,1,0,17,2,2023
JMAN_2457132,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2473570,17,1.0,3.0,1,0,1,0,0,1,20,1,2023
JMAN_10243552,10,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_9021938,17,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_14071267,17,1.25,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2461772,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2455695,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_16087982,0,1.0,1.0,1,1,1,0,1,0,27,1,2023
JMAN_2446956,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9025908,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_2452370,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_2478411,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2477792,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2458306,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_10442134,8,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9332838,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9332838,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_2468511,0,1.0,,1,0,0,1,0,0,10,3,2023
JMAN_2466490,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2481280,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9021651,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9038285,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_10445041,9,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2467880,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_2375471,17,1.0909090909090908,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2325725,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_2471638,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2480410,0,1.0,,1,1,1,1,0,0,10,3,2023
JMAN_2447191,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_18410832,17,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9000609,0,0.8,,1,0,1,1,0,0,10,3,2023
JMAN_2448001,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_10575478,8,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_2468303,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_2476991,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9075938,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2479556,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9002897,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2437713,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_9002599,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_2478636,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9001400,17,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_2481392,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18410798,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9018227,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9007825,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9441150,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_2479438,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2477395,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9006660,16,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_14331200,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_18315630,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2447191,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_9773302,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_14567352,3,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9020100,0,1.0,,1,1,1,1,0,0,6,1,2023
JMAN_2483334,17,1.1,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2476016,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2479290,0,1.0714285714285714,1.0,1,0,1,0,1,0,24,3,2023
JMAN_18139241,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9019580,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2471019,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_14624810,0,1.0,1.0,1,0,0,0,1,0,13,1,2023
JMAN_2449227,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_11018677,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9019962,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2468303,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_2461549,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_10097075,27,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_18390989,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2405792,18,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_9228504,15,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9897184,11,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2475069,16,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_9026296,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_9001140,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9008468,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9021938,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_9084076,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_2465892,17,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_2476321,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2481252,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9017319,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2477855,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_18362858,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_11015261,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_18410811,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2466897,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_2457317,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_2455113,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_18410389,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_10601345,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18409537,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_2462242,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2474115,13,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_10442134,7,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9034141,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_12791979,0,0.3333333333333333,1.0,1,1,1,0,1,0,31,3,2023
JMAN_2476115,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9897409,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_14450264,5,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9948637,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_2466490,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_10078002,10,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_11350389,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9441150,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9005782,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_9005620,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_18410388,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2430783,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2235384,19,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_14567352,3,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9020594,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2482735,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9020327,16,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_9898535,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_17656192,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2476133,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9002159,16,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_2293551,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_9008366,17,1.0,2.0,1,1,1,0,0,1,17,2,2023
JMAN_2481177,17,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_18341492,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2467010,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2464269,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_12581551,4,1.0,2.0,1,1,1,0,0,1,24,2,2023
JMAN_9970803,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9181146,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_2402232,17,1.0,3.0,1,1,1,0,0,1,27,1,2023
JMAN_13010076,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_10445041,9,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_18362857,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2475275,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9008188,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_9056184,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_2421258,0,1.0,0.0,1,0,0,1,0,0,13,1,2023
JMAN_9017463,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_14360401,2,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_10601345,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9019035,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9000609,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9393166,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9026067,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_2374491,17,1.0,2.0,0,0,1,0,0,1,17,2,2023
JMAN_9345011,14,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_10744386,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9016506,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2436197,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9575933,14,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_9042096,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9327351,0,1.0,,1,1,1,1,0,0,6,1,2023
JMAN_2479425,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10951284,7,1.0,2.0,1,1,1,0,0,1,24,3,2023
JMAN_9086113,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_9021253,17,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_2481325,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2446956,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_10739656,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2390976,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_9026515,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2469088,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9008538,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9003121,16,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_18139241,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_12672269,0,1.0,,1,1,1,1,0,0,10,2,2023
JMAN_18057083,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_9824831,0,1.0,,1,1,1,1,0,0,10,2,2023
JMAN_9221334,15,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_9754365,12,1.0,2.0,1,1,1,0,0,1,24,3,2023
JMAN_18410407,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2480262,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2480262,0,1.0,0.0,1,0,1,1,0,0,31,3,2023
JMAN_9034877,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_11678347,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10429945,6,1.0434782608695652,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2456399,17,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_2331004,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_9970803,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2402232,0,1.1428571428571428,,1,0,1,1,0,0,6,1,2023
JMAN_9814943,0,1.0,,1,1,1,1,0,0,6,1,2023
JMAN_9021253,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9384676,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2481501,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_9031290,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_9018253,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2448495,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_9002816,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9005620,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_18410811,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_15755482,1,1.0,2.0,1,0,0,0,0,1,17,2,2023
JMAN_9047552,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_18409541,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_18278560,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2482911,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9208635,15,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_10690366,0,1.0,,1,0,0,1,0,0,6,1,2023
JMAN_9017319,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2357251,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10445041,8,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2438486,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_16087982,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2446890,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_9121993,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9811811,9,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9552552,13,1.0,2.0,1,0,0,0,0,1,17,2,2023
JMAN_2429874,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_2468132,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_12647035,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9014565,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2481216,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2470977,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9096433,16,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9059722,17,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2452339,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_2449307,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9027381,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2446740,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_2475116,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2458897,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_18057083,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9471063,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9309647,15,1.2727272727272727,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9038779,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_2393214,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_2481883,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2460628,15,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9345011,14,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2464071,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9023808,0,1.0909090909090908,0.0,1,0,1,1,0,0,17,3,2023
JMAN_9018227,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9524662,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9023687,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_18409532,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_18410841,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9014120,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9492699,11,1.0588235294117647,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2457657,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_9420806,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9037385,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_18311051,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10355825,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_2472663,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9002897,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_18410807,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9027462,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_2463558,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2481280,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2465892,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_10177857,9,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_12085153,4,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2482605,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9005295,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2452556,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_18362448,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2449307,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2482911,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9999715,10,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_12382809,16,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9024511,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_10535735,8,1.0,3.0,0,0,1,0,0,1,3,3,2023
JMAN_9019558,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2463786,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2461712,5,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_18410412,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9031935,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2358714,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9003725,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9026885,17,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_11604060,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_18409550,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_15078349,17,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9062325,17,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9007825,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18410830,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9023687,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_10361494,0,1.0,,1,0,0,1,0,0,3,2,2023
JMAN_12647035,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9328421,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9010238,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_2474690,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10703891,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_476335,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18410793,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2452556,17,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_18278892,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_18410409,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9006717,0,1.0,,1,0,0,1,0,0,6,1,2023
JMAN_9004984,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_1286382,25,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_9208635,14,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9839820,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2429595,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2481547,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10048042,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_13756971,3,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2475871,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_2473775,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9007134,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_10907430,7,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2448185,17,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_9032443,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9623963,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2469556,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_9259102,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_18411239,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2467751,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_10227669,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_2449317,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9031383,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9015281,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9270194,15,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_127332,16,1.434782608695652,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2441174,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_18411660,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10026734,11,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2351429,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2483316,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_9007138,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_18410369,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_18410369,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_2457657,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_17656192,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9471486,12,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_16164717,0,1.0,1.0,1,1,1,0,1,0,17,2,2023
JMAN_2473254,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2476115,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9747161,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9164427,16,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_10487794,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2475298,17,1.0,2.0,1,1,1,0,0,1,13,1,2023
JMAN_9034877,16,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_2461834,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_15336980,0,1.0,1.0,1,0,0,0,1,0,24,2,2023
JMAN_2480227,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
